id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
76,Villarreal CF,Villarreal,Villarreal CF,villarreal-cf,Spain,,1923,https://cdn.footystats.org/img/teams/spain-villarreal-cf.png,,2013/2014,,https://footystats.org/clubs/spain/villarreal-cf,,,6,6,68,Domestic League,37,Villarreal CF,[],http://www.villarrealcf.es/en/
83,FC Barcelona,FC Barcelona,FC Barcelona,fc-barcelona,Spain,,1899,https://cdn.footystats.org/img/teams/spain-fc-barcelona.png,,2013/2014,,https://footystats.org/clubs/spain/fc-barcelona,,,2,2,108,Domestic League,37,FC Barcelona,[],https://www.fcbarcelona.com/en/
84,Real Madrid CF,Real Madrid,Real Madrid CF,real-madrid-cf,Spain,,1902,https://cdn.footystats.org/img/teams/spain-real-madrid-cf.png,,2013/2014,,https://footystats.org/clubs/spain/real-madrid-cf,,,3,3,92,Domestic League,37,Real Madrid CF,[],https://www.realmadrid.com/en
98,Sevilla FC,Sevilla FC,Sevilla FC,sevilla-fc,Spain,,1890,https://cdn.footystats.org/img/teams/spain-sevilla-fc.png,,2013/2014,,https://footystats.org/clubs/spain/sevilla-fc,,,5,5,92,Domestic League,37,Sevilla FC,[],https://www.sevillafc.es/en
117,Club Atlético de Madrid,Atlético Madrid,Club Atletico de Madrid,club-atletico-de-madrid,Spain,,1903,https://cdn.footystats.org/img/teams/spain-club-atletico-de-madrid.png,,2013/2014,,https://footystats.org/clubs/spain/club-atletico-de-madrid,,,1,1,61,Domestic League,37,Club Atlético de Madrid,[],http://en.atleticodemadrid.com/
280,Reial Club Deportiu Espanyol,RCD Espanyol,Reial Club Deportiu Espanyol,reial-club-deportiu-espanyol,Spain,,1900,https://cdn.footystats.org/img/teams/spain-reial-club-deportiu-espanyol.png,,2013/2014,,https://footystats.org/clubs/spain/reial-club-deportiu-espanyol,,,13,13,58,Domestic League,37,Reial Club Deportiu Espanyol,[],https://www.rcdespanyol.com/
281,Real Club Celta de Vigo,Celta de Vigo,Real Club Celta de Vigo,real-club-celta-de-vigo,Spain,,1923,https://cdn.footystats.org/img/teams/spain-real-club-celta-de-vigo.png,,2013/2014,,https://footystats.org/clubs/spain/real-club-celta-de-vigo,,,9,9,92,Domestic League,37,Real Club Celta de Vigo,[],http://www.rccelta.es/index.php/es/
282,Granada CF,Granada CF,Granada CF,granada-cf,Spain,,1931,https://cdn.footystats.org/img/teams/spain-granada-cf.png,,2013/2014,,https://footystats.org/clubs/spain/granada-cf,,,15,15,45,Domestic League,37,Granada CF,[],https://www.granadacf.es/
283,Málaga CF,Málaga CF,Malaga CF,malaga-cf,Spain,,1948,https://cdn.footystats.org/img/teams/spain-malaga-cf.png,,2013/2014,,https://footystats.org/clubs/spain/malaga-cf,,,11,11,50,Domestic League,37,Málaga CF,[],https://www.malagacf.com/en
284,Real Betis Balompié,Real Betis,Real Betis Balompie,real-betis-balompie,Spain,,1907,https://cdn.footystats.org/img/teams/spain-real-betis-balompie.png,,2013/2014,,https://footystats.org/clubs/spain/real-betis-balompie,,,20,20,76,Domestic League,37,Real Betis Balompié,[],https://en.realbetisbalompie.es/
285,Athletic Club Bilbao,Athletic Club Bilbao,Athletic Club Bilbao,athletic-club-bilbao,Spain,,1898,https://cdn.footystats.org/img/teams/spain-athletic-club-bilbao.png,,2013/2014,,https://footystats.org/clubs/spain/athletic-club-bilbao,,,4,4,82,Domestic League,37,Athletic Club Bilbao,[],https://www.athletic-club.eus/en/
287,CA Osasuna,CA Osasuna,CA Osasuna,ca-osasuna,Spain,,1920,https://cdn.footystats.org/img/teams/spain-ca-osasuna.png,,2013/2014,,https://footystats.org/clubs/spain/ca-osasuna,,,18,18,58,Domestic League,37,CA Osasuna,[],https://www.osasuna.es/
288,Valencia CF,Valencia CF,Valencia CF,valencia-cf,Spain,,1919,https://cdn.footystats.org/img/teams/spain-valencia-cf.png,,2013/2014,,https://footystats.org/clubs/spain/valencia-cf,,,8,8,71,Domestic League,37,Valencia CF,[],https://www.valenciacf.com/en
290,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad de Futbol,real-sociedad-de-futbol,Spain,,1909,https://cdn.footystats.org/img/teams/spain-real-sociedad-de-futbol.png,,2013/2014,,https://footystats.org/clubs/spain/real-sociedad-de-futbol,,,7,7,87,Domestic League,37,Real Sociedad de Fútbol,[],https://www.realsociedad.eus/
291,Rayo Vallecano,Rayo Vallecano,Rayo Vallecano,rayo-vallecano,Spain,,1924,https://cdn.footystats.org/img/teams/spain-rayo-vallecano.png,,2013/2014,,https://footystats.org/clubs/spain/rayo-vallecano,,,12,12,87,Domestic League,37,Rayo Vallecano,[],http://www.rayovallecano.es/
292,Levante UD,Levante UD,Levante UD,levante-ud,Spain,,1909,https://cdn.footystats.org/img/teams/spain-levante-ud.png,,2013/2014,,https://footystats.org/clubs/spain/levante-ud,,,10,10,53,Domestic League,37,Levante UD,[],http://www.levanteud.com/es/
293,Getafe Club de Fútbol,Getafe CF,Getafe Club de Futbol,getafe-club-de-futbol,Spain,,1983,https://cdn.footystats.org/img/teams/spain-getafe-club-de-futbol.png,,2013/2014,,https://footystats.org/clubs/spain/getafe-club-de-futbol,,,14,14,50,Domestic League,37,Getafe Club de Fútbol,[],https://www.getafecf.com/
295,Elche CF,Elche CF,Elche CF,elche-cf,Spain,,1923,https://cdn.footystats.org/img/teams/spain-elche-cf.png,,2013/2014,,https://footystats.org/clubs/spain/elche-cf,,,16,16,42,Domestic League,37,Elche CF,[],https://www.elchecf.es/
296,UD Almería,Almería,UD Almeria,ud-almeria,Spain,,1989,https://cdn.footystats.org/img/teams/spain-ud-almeria.png,,2013/2014,,https://footystats.org/clubs/spain/ud-almeria,,,17,17,76,Domestic League,37,UD Almería,[],http://www.udalmeriasad.com/
